id,collection,access,title,institution,group,category,docClass,docType,yearLabel,kind,hosted,priority,focusAreas,impactAreas,lenses,crossCutting,verification,openUrl,fileUrl,sourceUrl,path,captured,logStatus,summary,ocUse
R0220,peers,Public (peer publication),UFV Carbon Neutral Action Report 2015,UFV,UFV,Climate and GHG Reporting,Statutory and climate reporting,CNAR,2015,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs2/06_UFV/02_Climate-and-GHG-Reporting/2015_UFV_UFV-Carbon-Neutral-Action-Report-2015.pdf,https://sustainoc.github.io/Docs2/06_UFV/02_Climate-and-GHG-Reporting/2015_UFV_UFV-Carbon-Neutral-Action-Report-2015.pdf,https://www.ufv.ca/media/assets/energy-management/energy-management/UFV-CNAR-2015-FINAL.pdf,06_UFV/02_Climate-and-GHG-Reporting/2015_UFV_UFV-Carbon-Neutral-Action-Report-2015.pdf,2026-08-14,SKIPPED,"CNAR series, 2015.",Part of the CNAR time series. Multi-year trend data for benchmarking.
R0304,peers,Public (peer publication),District Energy Plant DEP Electrification Project,UVic,UVic,Energy and Buildings,Projects and announcements,Project,Current,link,False,False,Operations,Infrastructure (Energy/Water); Carbon Zero,,False,Seen in search,https://www.uvic.ca/campusplanning/current-projects/dep-electrification-project/index.php,,https://www.uvic.ca/campusplanning/current-projects/dep-electrification-project/index.php,,2026-08-18,LINK-SAVED,Central biomass and district energy plant plus its electrification retrofit toward net zero by 2040.,In-progress CAPEX case study for decarbonizing a legacy central plant.
R0302,peers,Public (peer publication),Sustainability Advisory Committee mandate,UVic,UVic,Governance and Policy,Policy and governance,Governance,Current,link,False,False,Planning and Administration,Organizational Structure,,False,Fetched,https://www.uvic.ca/campusplanning/about/committees/sustainabilityadvisorycommittee/index.php,,https://www.uvic.ca/campusplanning/about/committees/sustainabilityadvisorycommittee/index.php,,2026-08-18,LINK-SAVED,"Cross-campus committee of admin, staff, students and faculty supporting plan implementation.",Membership model for OC's own sustainability governance body.
R0299,peers,Public (peer publication),Sustainable Procurement Initiative,UVic,UVic,Waste and Procurement,Curriculum and programs,Program,Current,link,False,True,Operations,Supply Chain,,False,Fetched,https://www.uvic.ca/purchasing/vendors/sustainableprocurement/index.php,,https://www.uvic.ca/purchasing/vendors/sustainableprocurement/index.php,,2026-08-18,LINK-SAVED,Three-part program: Supplier Code of Conduct + EcoVadis third-party ESG auditing + supplier selection. UVic states it is the first Canadian university to partner with EcoVadis.,"A reusable 3-part supply-chain governance model, including a scored third-party audit tool ahead of Bill S-211 compliance."
R0303,peers,Public (peer publication),UN Sustainable Development Goals at UVic,UVic,UVic,Plans and Strategies,Dashboards and tools,Web page,Current,link,False,False,Operations,UNSDG's,,False,Seen in search,https://www.uvic.ca/about-uvic/un-sdg-uvic/index.php,,https://www.uvic.ca/about-uvic/un-sdg-uvic/index.php,,2026-08-18,LINK-SAVED,"Maps academic, research and operational activity to the UN SDGs.",A working SDG-mapping page OC could mirror to close its 'no UNSDG assessment undertaken' baseline gap cheaply.
R0300,peers,Public (peer publication),UVic Foundation Responsible Investment program page,UVic,UVic,Governance and Policy,Dashboards and tools,Web page,Current,link,False,False,Planning and Administration,Investment,,False,Fetched,https://www.uvic.ca/uvic-foundation/responsible-investment/index.php,,https://www.uvic.ca/uvic-foundation/responsible-investment/index.php,,2026-08-18,LINK-SAVED,References a 2022 Responsible Investment Report with decarbonization progress.,Separate investment vs operations climate reporting as a governance pattern.
R0065,peers,Public (peer publication),Climate Change Accountability Report CCAR 2025,UVic,UVic,Climate and GHG Reporting,Statutory and climate reporting,Statutory report,2025,file,True,False,Operations; Engagement,Carbon Zero; Performance Measurement,,False,Seen in search,https://sustainoc.github.io/Docs2/03_UVic/02_Climate-and-GHG-Reporting/2025_UVic_Climate-Change-Accountability-Report-CCAR-2025.pdf,https://sustainoc.github.io/Docs2/03_UVic/02_Climate-and-GHG-Reporting/2025_UVic_Climate-Change-Accountability-Report-CCAR-2025.pdf,https://www.uvic.ca/sustainability/assets/docs/reports/ccar25.pdf,03_UVic/02_Climate-and-GHG-Reporting/2025_UVic_Climate-Change-Accountability-Report-CCAR-2025.pdf,2026-08-14,SKIPPED,Newest BC public-sector climate accountability filing.,Current BC PSO template OC is required to match.
R0066,peers,Public (peer publication),Climate Change Accountability Report CCAR 2024,UVic,UVic,Climate and GHG Reporting,Statutory and climate reporting,Statutory report,2024,file,True,False,Operations,Carbon Zero,,False,Seen in search,https://sustainoc.github.io/Docs2/03_UVic/02_Climate-and-GHG-Reporting/2024_UVic_Climate-Change-Accountability-Report-CCAR-2024.pdf,https://sustainoc.github.io/Docs2/03_UVic/02_Climate-and-GHG-Reporting/2024_UVic_Climate-Change-Accountability-Report-CCAR-2024.pdf,https://www.uvic.ca/sustainability/assets/docs/ccar24.pdf,03_UVic/02_Climate-and-GHG-Reporting/2024_UVic_Climate-Change-Accountability-Report-CCAR-2024.pdf,2026-08-14,SKIPPED,"Annual GHG inventory, offsets and actions under the Climate Change Accountability Act.",Directly comparable BC PSO peer report for benchmarking OC's figures.
R0305,peers,Public (peer publication),AASHE STARS Report UVic Platinum 85.74,UVic,UVic,STARS,STARS,STARS,2023,link,False,True,,,,True,Fetched,https://reports.aashe.org/institutions/university-of-victoria-bc/report/2023-12-13/,,https://reports.aashe.org/institutions/university-of-victoria-bc/report/2023-12-13/,,2026-08-18,LINK-SAVED,"Platinum, 85.74/100, valid to Mar 2027. Academics 53.50/58, Engagement 36.33/41, Operations 47.47/70, Planning & Admin 27.53/33, Innovation 4/4.",A Platinum-level scoring bar per STARS category. Note Operations is the weakest category even at Platinum (68% of points) - a realistic expectation-setter for OC.
R0059,peers,Public (peer publication),CSAP 2030 Actions,UVic,UVic,Plans and Strategies,Plans and strategies,Plan annex,2023,file,True,False,,,,True,Fetched,https://sustainoc.github.io/Docs2/03_UVic/01_Plans-and-Strategies/2023_UVic_CSAP-2030-Actions.pdf,https://sustainoc.github.io/Docs2/03_UVic/01_Plans-and-Strategies/2023_UVic_CSAP-2030-Actions.pdf,https://www.uvic.ca/_assets/docs/csap2030-actions.pdf,03_UVic/01_Plans-and-Strategies/2023_UVic_CSAP-2030-Actions.pdf,2026-08-14,SKIPPED,"Detailed action list under each pillar, e.g. transitioning Gordon Head off fossil-fuel heating by 2040. Already in OC's project files.","Template for translating pillars into discrete, owned action items with target years."
R0298,peers,Public (peer publication),CSAP 2030 Actions interactive web page,UVic,UVic,Plans and Strategies,Dashboards and tools,Web tool,2023-ongoing,link,False,False,Engagement,Communications,,False,Fetched,https://www.uvic.ca/about-uvic/climate-sustainability-plan/csap-actions.php,,https://www.uvic.ca/about-uvic/climate-sustainability-plan/csap-actions.php,,2026-08-18,LINK-SAVED,"Web-native breakdown of the 4 pillars and goals with example actions. No PDF, no dashboard.",Low-cost pattern for publishing a living action tracker without building a full dashboard.
R0068,peers,Public (peer publication),Campus Traffic Survey 2023 Final Report,UVic,UVic,Transportation,"Studies, surveys and data",Survey,2023,file,True,True,Operations,Transportation,,False,Fetched,https://sustainoc.github.io/Docs2/03_UVic/04_Transportation/2023_UVic_Campus-Traffic-Survey-2023-Final-Report.pdf,https://sustainoc.github.io/Docs2/03_UVic/04_Transportation/2023_UVic_Campus-Traffic-Survey-2023-Final-Report.pdf,https://www.uvic.ca/campusplanning/assets/blocks/content/accordions/20240403_uvictrafficsurvey_2023report_final1.pdf,03_UVic/04_Transportation/2023_UVic_Campus-Traffic-Survey-2023-Final-Report.pdf,2026-08-14,SKIPPED,"46% drive-alone, 26% transit, 7% cycling, 14% walking, 54% sustainable mode share. Method combines Miovision counts, ATRs, video occupancy counts and BC Transit APC data.",A validated multi-source mode-share methodology and a trend table format OC could replicate across four campuses.
R0067,peers,Public (peer publication),Climate Change Accountability Report CCAR 2023,UVic,UVic,Climate and GHG Reporting,Statutory and climate reporting,Statutory report,2023,file,True,False,Operations,Carbon Zero,,False,Fetched,https://sustainoc.github.io/Docs2/03_UVic/02_Climate-and-GHG-Reporting/2023_UVic_Climate-Change-Accountability-Report-CCAR-2023.pdf,https://sustainoc.github.io/Docs2/03_UVic/02_Climate-and-GHG-Reporting/2023_UVic_Climate-Change-Accountability-Report-CCAR-2023.pdf,https://www.uvic.ca/sustainability/assets/docs/cnar23.pdf,03_UVic/02_Climate-and-GHG-Reporting/2023_UVic_Climate-Change-Accountability-Report-CCAR-2023.pdf,2026-08-14,SKIPPED,"Reports 10,302 tCO2e operational emissions for FY2022/23 plus offsets purchased.",Concrete tonnage to benchmark OC's per-FTE and per-sq-ft intensity against.
R0058,peers,Public (peer publication),Climate and Sustainability Action Plan CSAP 2030 Strategy,UVic,UVic,Plans and Strategies,Plans and strategies,Plan,2023,file,True,True,Planning and Administration,Policy / Planning,Climate Resilience; Indigenous relationality,False,Fetched,https://sustainoc.github.io/Docs2/03_UVic/01_Plans-and-Strategies/2023_UVic_Climate-and-Sustainability-Action-Plan-CSAP-2030-Strategy.pdf,https://sustainoc.github.io/Docs2/03_UVic/01_Plans-and-Strategies/2023_UVic_Climate-and-Sustainability-Action-Plan-CSAP-2030-Strategy.pdf,https://www.uvic.ca/_assets/docs/csap2030-strategy.pdf,03_UVic/01_Plans-and-Strategies/2023_UVic_Climate-and-Sustainability-Action-Plan-CSAP-2030-Strategy.pdf,2026-08-14,SKIPPED,"Flagship 6-year plan on 4 pillars (Sacred Earth, Innovator & Partner, Educator & Learner, Climate Solutions & Leader) with 2030/2040/2050 GHG and STARS targets. Already in OC's project files.",A 4-pillar naming convention that embeds an Indigenous-language pillar name. OC could co-name a pillar with Syilx or Secwepemc terms in consultation.
R0080,peers,Public (peer publication),Real Estate Strategy 2023,UVic,UVic,Plans and Strategies,Plans and strategies,Strategy,2023,file,True,False,Operations; Planning and Administration,Infrastructure (Energy/Water); Investment,,False,Seen in search,https://sustainoc.github.io/Docs2/03_UVic/01_Plans-and-Strategies/2023_UVic_Real-Estate-Strategy-2023.pdf,https://sustainoc.github.io/Docs2/03_UVic/01_Plans-and-Strategies/2023_UVic_Real-Estate-Strategy-2023.pdf,https://www.uvic.ca/_assets/docs/reports/116176-budg_uvic-district-real-estate-plan_v4.pdf,03_UVic/01_Plans-and-Strategies/2023_UVic_Real-Estate-Strategy-2023.pdf,2026-08-14,SKIPPED,District and real-estate development strategy tied to campus planning.,How to link land strategy to a sustainability master plan.
R0077,peers,Public (peer publication),2022 Waste Audit,UVic,UVic,Waste and Procurement,Audits and assessments,Audit,2022,file,True,False,Operations,Supply Chain,,False,Seen in search,https://sustainoc.github.io/Docs2/03_UVic/06_Waste-and-Procurement/2022_UVic_2022-Waste-Audit.pdf,https://sustainoc.github.io/Docs2/03_UVic/06_Waste-and-Procurement/2022_UVic_2022-Waste-Audit.pdf,https://www.uvic.ca/sustainability/assets/docs/2022wasteaudit.pdf,03_UVic/06_Waste-and-Procurement/2022_UVic_2022-Waste-Audit.pdf,2026-08-14,SKIPPED,Waste composition audit feeding the 2023 STARS submission. ~80% daily diversion at Gordon Head.,Audit methodology plus a diversion-rate KPI to benchmark OC's campuses against.
R0165,peers,Public (peer publication),UVic Climate Change Accountability Report 2022,UVic,UVic,Climate and GHG Reporting,Statutory and climate reporting,CCAR,2022,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs2/03_UVic/02_Climate-and-GHG-Reporting/2022_UVic_UVic-Climate-Change-Accountability-Report-2022.pdf,https://sustainoc.github.io/Docs2/03_UVic/02_Climate-and-GHG-Reporting/2022_UVic_UVic-Climate-Change-Accountability-Report-2022.pdf,https://www.uvic.ca/sustainability/assets/docs/reports/ccar2022.pdf,03_UVic/02_Climate-and-GHG-Reporting/2022_UVic_UVic-Climate-Change-Accountability-Report-2022.pdf,2026-08-14,SKIPPED,"CCAR series, 2022.",Part of the CCAR time series. Multi-year trend data for benchmarking.
R0078,peers,Public (peer publication),2021 Default Veg Report,UVic,UVic,Waste and Procurement,Reports and progress updates,Report,2021,file,True,False,Operations,Supply Chain; Carbon Zero,,False,Seen in search,https://sustainoc.github.io/Docs2/03_UVic/06_Waste-and-Procurement/2021_UVic_2021-Default-Veg-Report.pdf,https://sustainoc.github.io/Docs2/03_UVic/06_Waste-and-Procurement/2021_UVic_2021-Default-Veg-Report.pdf,https://www.uvic.ca/sustainability/assets/docs/default-veg_report_2021.pdf,03_UVic/06_Waste-and-Procurement/2021_UVic_2021-Default-Veg-Report.pdf,2026-08-14,SKIPPED,Measures GHG reductions from making plant-based options the default in food service.,A low-CAPEX choice-architecture lever with a measurable emissions KPI.
R0062,peers,Public (peer publication),2021 SAP Final Close out Report,UVic,UVic,Plans and Strategies,Reports and progress updates,Report,2021,file,True,False,Engagement,Performance Measurement,,False,Seen in search,https://sustainoc.github.io/Docs2/03_UVic/01_Plans-and-Strategies/2021_UVic_2021-SAP-Final-Close-out-Report.pdf,https://sustainoc.github.io/Docs2/03_UVic/01_Plans-and-Strategies/2021_UVic_2021-SAP-Final-Close-out-Report.pdf,https://www.uvic.ca/sustainability/assets/docs/reports/2021-sap-closeout-report-final.pdf,03_UVic/01_Plans-and-Strategies/2021_UVic_2021-SAP-Final-Close-out-Report.pdf,2026-08-14,SKIPPED,Scores completion of the 2020-2021 plan's actions.,Close-out reporting format for wrapping a plan cycle before launching the next.
R0069,peers,Public (peer publication),Campus Traffic Survey 2021,UVic,UVic,Transportation,"Studies, surveys and data",Survey,2021,file,True,False,Operations,Transportation,,False,Seen in search,https://sustainoc.github.io/Docs2/03_UVic/04_Transportation/2021_UVic_Campus-Traffic-Survey-2021.pdf,https://sustainoc.github.io/Docs2/03_UVic/04_Transportation/2021_UVic_Campus-Traffic-Survey-2021.pdf,https://www.uvic.ca/campusplanning/assets/blocks/content/accordions/20220408_uvictrafficsurvey_2021_report_final.pdf,03_UVic/04_Transportation/2021_UVic_Campus-Traffic-Survey-2021.pdf,2026-08-14,SKIPPED,"Prior cycle: 45% drive-alone, 22% transit.",Trend comparator confirming a biennial cadence is workable.
R0076,peers,Public (peer publication),Sustainability Course Inventory 2021 2022,UVic,UVic,Curriculum and Research,"Studies, surveys and data",Dataset,2021,file,True,True,Academics,Curriculum,,False,Seen in search,https://sustainoc.github.io/Docs2/03_UVic/07_Curriculum-and-Research/2021_UVic_Sustainability-Course-Inventory-2021-2022.pdf,https://sustainoc.github.io/Docs2/03_UVic/07_Curriculum-and-Research/2021_UVic_Sustainability-Course-Inventory-2021-2022.pdf,https://www.uvic.ca/sustainability/assets/docs/2021-2022courseinv.pdf,03_UVic/07_Curriculum-and-Research/2021_UVic_Sustainability-Course-Inventory-2021-2022.pdf,2026-08-14,SKIPPED,Full listing of sustainability-themed courses. 92% of academic departments offered one that year.,Course-tagging method plus a headline KPI (% of departments offering a sustainability course) OC could adopt verbatim.
R0166,peers,Public (peer publication),UVic Climate Change Accountability Report 2021,UVic,UVic,Climate and GHG Reporting,Statutory and climate reporting,CCAR,2021,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs2/03_UVic/02_Climate-and-GHG-Reporting/2021_UVic_UVic-Climate-Change-Accountability-Report-2021.pdf,https://sustainoc.github.io/Docs2/03_UVic/02_Climate-and-GHG-Reporting/2021_UVic_UVic-Climate-Change-Accountability-Report-2021.pdf,https://www.uvic.ca/sustainability/assets/docs/reports/cnar21.pdf,03_UVic/02_Climate-and-GHG-Reporting/2021_UVic_UVic-Climate-Change-Accountability-Report-2021.pdf,2026-08-14,SKIPPED,"CCAR series, 2021.",Part of the CCAR time series. Multi-year trend data for benchmarking.
R0074,peers,Public (peer publication),UVic Foundation Responsible Investment Policy,UVic,UVic,Governance and Policy,Policy and governance,Policy,2021,file,True,True,Planning and Administration,Investment,,False,Fetched,https://sustainoc.github.io/Docs2/03_UVic/08_Governance-and-Policy/2021_UVic_UVic-Foundation-Responsible-Investment-Policy.pdf,https://sustainoc.github.io/Docs2/03_UVic/08_Governance-and-Policy/2021_UVic_UVic-Foundation-Responsible-Investment-Policy.pdf,https://www.uvic.ca/uvic-foundation/assets/docs/responsible_investment_policy.pdf,03_UVic/08_Governance-and-Policy/2021_UVic_UVic-Foundation-Responsible-Investment-Policy.pdf,2026-08-14,SKIPPED,"Engagement-over-exclusion approach. Commits to measuring portfolio carbon intensity and cutting it 45% by 2030, with quarterly Board reporting.",Quotable policy language plus a specific portfolio carbon-intensity KPI for OC's Investment impact area.
